company,title,season,season_inferred,seasons,program,remote,category,location,sponsorship,h1b_approvals,salary,skills,posted_at,posted_at_source,first_seen_at,url
Kraft Heinz,"2027 US Manufacturing Internship Program – Manufacturing Facility Kirksville, Missouri",Summer 2027,False,,Internship,,Hardware,"Kirksville, MO",unknown,27,,,2026-07-31T00:00:00Z,date_only,2026-08-03T19:16:58Z,https://heinz.wd1.myworkdayjobs.com/KraftHeinz_Careers_UR/job/Kirksville-MO/XMLNAME-2027-US-Manufacturing-Internship-Program---Manufacturing-Facility-Kirksville--Missouri_R-105273
Kraft Heinz,"2027 US Manufacturing Internship Program – Manufacturing Facility Winchester, Virginia",Summer 2027,False,,Internship,,Hardware,"Winchester, VA",unknown,27,,,2026-07-31T00:00:00Z,date_only,2026-08-03T19:16:58Z,https://heinz.wd1.myworkdayjobs.com/KraftHeinz_Careers_UR/job/Winchester-VA/XMLNAME-2027-US-Manufacturing-Internship-Program---Manufacturing-Facility-Winchester--Virginia_R-105276
Melius,Software Engineering Intern [Fall/Winter 2026],Fall 2026,False,,Internship,,Software,New York City,unknown,,$11K per month,TypeScript; LLMs; React; PostgreSQL,2026-07-30T22:52:54.653+00:00,exact,2026-08-03T19:16:58Z,https://jobs.ashbyhq.com/melius/6a944911-dbbf-44c7-ba52-7866f7b433cf
Virtu Financial,2027 Internship - Frontend Engineer (UI),Summer 2027,False,,Internship,,Software,New York,unknown,31,,Python; Java; C++; TypeScript; JavaScript; React,2026-07-29T17:31:34-04:00,exact,2026-07-29T22:03:03Z,https://job-boards.greenhouse.io/virtu/jobs/8657500002
Bosch,Product Management Internship (6-month),Not stated,True,,Internship,,Software,"Farmington Hills, MI, United States",unknown,,,,2026-07-29T12:52:52.019Z,exact,2026-07-30T20:42:49Z,https://jobs.smartrecruiters.com/BoschGroup/744000140457960
Bosch,Autonomous Driving – Internship in Machine Learning,Not stated,True,,Internship,,Data & ML/AI,"Sunnyvale, CA, United States",unknown,,$34–$68/hr,Python; PyTorch; Azure; Linux,2026-07-29T13:15:12.980Z,exact,2026-07-29T14:07:26Z,https://jobs.smartrecruiters.com/BoschGroup/744000140462550
Modal,ML Research Intern,Not stated,True,,Internship,,Data & ML/AI,New York,unknown,,$15K per month,Git,2026-07-28T22:02:03.674+00:00,exact,2026-07-28T23:15:17Z,https://jobs.ashbyhq.com/modal/38888294-6bc7-4dab-b072-6d0f0c2ed79a
Bosch,ADAS Software Engineering Intern,Not stated,True,,Internship,,Software,"Plymouth, MI, United States",unknown,,,Python; C++; Computer Vision,2026-07-28T18:08:13.470Z,exact,2026-07-28T18:17:40Z,https://jobs.smartrecruiters.com/BoschGroup/744000140317669
Appian,Information Security Engineer Intern,Summer 2027,False,,Internship,,Security,"McLean, Virginia",no-sponsorship,44,$50/hr,LLMs,2026-07-27T10:49:22-04:00,exact,2026-07-27T16:20:26Z,https://job-boards.greenhouse.io/appian/jobs/8088496
Bosch,Powertrain Controls Software Engineering Intern (6-Months),Not stated,True,,Internship,,Software,"Farmington Hills, MI, United States",unknown,,,MATLAB; Linux,2026-07-27T20:32:15.437Z,exact,2026-07-27T20:41:58Z,https://jobs.smartrecruiters.com/BoschGroup/744000140089589
CCC Intelligent Solutions,Applied AI Engineering Intern,Not stated,True,,Internship,,Data & ML/AI,"Chicago (Green St), IL",unknown,101,$20–$43/hr,Python; TypeScript; JavaScript; LLMs; React; AWS; GCP; Azure,2026-07-27T00:00:00Z,date_only,2026-07-27T20:26:09Z,https://cccis.wd1.myworkdayjobs.com/broadbean_external/job/Chicago-Green-St-IL/Applied-AI-Engineering-Intern_0014827
Northrop Grumman,2027 Returning Intern Software Engineer,Summer 2027,False,,Internship,,Software,United States-Florida-Melbourne,citizens-only,,,,2026-07-27T00:00:00Z,date_only,2026-07-27T16:20:26Z,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-Florida-Melbourne/XMLNAME-2027-Returning-Intern-Software-Engineer_R10242378
Quadrillion,Software Engineering Intern (Summer 2027),Summer 2027,False,,Internship,,Software,New York City,unknown,,$4K – $6K per week,Python; Pandas; React,2026-07-24T03:24:43.068+00:00,exact,2026-07-24T05:51:03Z,https://jobs.ashbyhq.com/quadrillion-labs/a4acc44c-31ce-41a0-ab44-2500487b4d05
PDT Partners,Summer 2027 Software Engineering Intern,Summer 2027,False,,Internship,,Software,"New York, NY",unknown,4,,,2026-07-24T16:16:09-04:00,exact,2026-07-25T10:40:34Z,https://job-boards.greenhouse.io/pdtpartners/jobs/8077685
Bosch,Autonomous Driving – Internship in Machine Learning,Not stated,True,,Internship,,Data & ML/AI,"Sunnyvale, CA, United States",unknown,,$34–$68/hr,Python; PyTorch; Azure; Linux,2026-07-24T16:12:25.654Z,exact,2026-07-24T16:37:05Z,https://jobs.smartrecruiters.com/BoschGroup/744000139649345
Core & Main,Intern - AI/ML Data Engineering  -  Onsite - St. Louis,Not stated,True,,Internship,,Data & ML/AI,"Saint Louis, MO 63146",unknown,,,Python; SQL; scikit-learn; Pandas; Azure; Git; Spark; Tableau,2026-07-24T00:00:00Z,date_only,2026-07-24T18:20:47Z,https://coreandmain.wd1.myworkdayjobs.com/coreandmain/job/Saint-Louis-MO-63146/Intern---Data-Engineering----Corp_45804
Anthelion Capital,Quant Developer / Quant Research Intern - 2026/2027,Summer 2027,False,,Internship,,Quant,New York City,unknown,,$1.8K – $2K per week,Python; C++; Rust; Azure,2026-07-23T19:51:59.097+00:00,exact,2026-07-24T11:11:07Z,https://jobs.ashbyhq.com/anthelioncap/5e2ea37b-2369-474e-b717-c24c60976e96
Appian,Software Engineering Intern,Summer 2027,False,,Internship,,Software,"McLean, Virginia",no-sponsorship,44,$50/hr,LLMs,2026-07-23T14:40:08-04:00,exact,2026-07-23T19:12:57Z,https://job-boards.greenhouse.io/appian/jobs/8041237
Kairos Power,Mechanical and Manufacturing Engineering Internship - Summer 2027,Summer 2027,False,,Internship,,Hardware,"Alameda, CA, Albuquerque, NM, or Oak Ridge, TN",unknown,3,,MATLAB,2026-07-23T16:03:32-04:00,exact,2026-08-03T15:51:32Z,https://job-boards.greenhouse.io/kairospower/jobs/6123676004
Tenstorrent,"Software Engineering Intern, Power Modeling & AI Tools",Not stated,True,,Internship,,Data & ML/AI,"Santa Clara, California, United States",unknown,12,$50/hr,Python; SQL; LLMs; Git,2026-07-23T14:30:30-04:00,exact,2026-07-23T19:12:57Z,https://job-boards.greenhouse.io/tenstorrentuniversity/jobs/5186916007
Pony.ai,Research Intern - Deep Learning,Not stated,True,,Internship,,Data & ML/AI,"Fremont, California, United States",unknown,35,,Python; C++; LLMs; CUDA,2026-07-22T00:00:00.000Z,date_only,2026-07-22T21:06:13Z,https://apply.workable.com/pony-dot-ai/j/4C1F53EF5D/
Pony.ai,Software Engineer Intern - Generalist,Not stated,True,,Internship,,Software,"Fremont, California, United States",unknown,35,,Python; C++,2026-07-22T00:00:00.000Z,date_only,2026-07-22T21:06:13Z,https://apply.workable.com/pony-dot-ai/j/BA5FFDBC71/
Moog,"Intern, Software Engineering",Not stated,True,,Internship,,Software,"Buffalo, NY",unknown,2,,,2026-07-22T00:00:00Z,date_only,2026-07-22T19:12:44Z,https://moog.wd5.myworkdayjobs.com/moog_external_career_site/job/Buffalo-NY/Intern--Software-Engineering_R-26-18885-1
Mosaic,Structural Engineer Co-Op/Intern - Summer 2027,Summer 2027,False,,Internship / Co-op,,Hardware,"US - Tampa, FL (Lithia area)",unknown,9,,,2026-07-22T00:00:00Z,date_only,2026-07-30T20:42:49Z,https://mosaic.wd5.myworkdayjobs.com/mosaic/job/US---Tampa-FL-Lithia-area/Structural-Engineer-Co-Op-Intern---Summer-2027_64448
Virtu Financial,2027 Internship - Software Engineer,Summer 2027,False,,Internship,,Software,"Austin, TX; New York",unknown,31,,Python; Java; C++; JavaScript,2026-07-21T11:34:18-04:00,exact,2026-07-21T15:52:39Z,https://job-boards.greenhouse.io/virtu/jobs/8624410002
Chicago Trading Company,Software Engineering Internship - Summer 2027,Summer 2027,False,,Internship,,Software,"Chicago, Illinois, United States",unknown,,,Python; Java; C++,2026-07-20T11:59:16-04:00,exact,2026-07-20T18:11:27Z,https://job-boards.greenhouse.io/ctccampusboard/jobs/4708230005
ACDS,AI Operations Intern-Caddell Reynolds,Not stated,True,,Internship,,Data & ML/AI,"Fort Smith, AR",unknown,,15 USD/hr,LLMs,2026-07-20T14:48:11Z,exact,2026-07-20T18:11:27Z,https://jobs.lever.co/acds/01fdf41b-a835-4e00-8d01-0275677a8f08
Copart,Software Engineering Intern,Not stated,True,,Internship,,Software,"Dallas, TX - Headquarters",unknown,83,,Python; Java; TypeScript; JavaScript; SQL; LLMs; React; Spring,2026-07-20T00:00:00Z,date_only,2026-07-27T06:47:27Z,https://copart.wd12.myworkdayjobs.com/copart/job/Dallas-TX---Headquarters/Software-Engineering-Intern_JR110079
Chevron Corporation,2026-2027 Information Technology - Software Engineer - Intern,Summer 2027,False,,Internship,,Software,"Houston, Texas, United States of America",no-sponsorship,28,,Python; Java; C#; TypeScript; JavaScript; SQL; React; Node.js,2026-07-16T00:00:00Z,date_only,2026-07-16T17:24:48Z,https://chevron.wd5.myworkdayjobs.com/University/job/Houston-Texas-United-States-of-America/XMLNAME-2026-2027-Information-Technology---Software-Engineer---Intern_R000072398-1
Moog,"Intern, IT Computer Science - Data Analytics",Fall 2026,False,,Internship,,Data & ML/AI,"Buffalo, NY",unknown,2,,,2026-07-16T00:00:00Z,date_only,2026-07-16T15:47:55Z,https://moog.wd5.myworkdayjobs.com/moog_external_career_site/job/Buffalo-NY/Intern--IT-Computer-Science---Data-Analytics_R-26-17145
The Trade Desk,2027 North America Software Engineering Internship,Summer 2027,False,,Internship,,Software,Bellevue; Boulder; Denver; Irvine; New York; Seattle,unknown,43,,,2026-07-15T11:53:11-04:00,exact,2026-07-15T17:24:53Z,https://job-boards.greenhouse.io/thetradedesk/jobs/5187605007
Tencent,Research Intern – Video World Models (Research & ML Systems),Not stated,True,,Internship,,Data & ML/AI,US-California-Palo Alto,unknown,53,$124.8k/yr,Python; PyTorch; LLMs; CUDA,2026-07-15T00:00:00Z,date_only,2026-07-16T07:39:11Z,https://tencent.wd1.myworkdayjobs.com/Tencent_Careers/job/US-California-Palo-Alto/Research-Intern---Video-World-Models--Research---ML-Systems-_R107752-1
Five Rings,Summer Intern 2027 - Software Developer,Summer 2027,False,,Internship,,Software,New York,unknown,7,,Python; C++; Linux,2026-07-14T13:51:03-04:00,exact,2026-07-14T19:27:53Z,https://job-boards.greenhouse.io/fiveringsllc/jobs/5349707008
Akuna Capital,"Software Engineer Intern - C++, Summer 2027",Summer 2027,False,,Internship,,Software,"Chicago, IL",unknown,40,,Python; C++,2026-07-13T14:41:20-04:00,exact,2026-07-13T19:44:33Z,https://www.akunacapital.com/careers/job/8018847/?gh_jid=8018847
Akuna Capital,"Software Engineer Intern - Python, Summer 2027",Summer 2027,False,,Internship,,Software,"Chicago, IL",unknown,40,,Python,2026-07-13T14:21:39-04:00,exact,2026-07-13T19:44:33Z,https://www.akunacapital.com/careers/job/8018853/?gh_jid=8018853
Akuna Capital,"Platform Engineer Intern, Summer 2027",Summer 2027,False,,Internship,,Software,"Chicago, IL",unknown,40,,AWS; Kubernetes,2026-07-13T14:21:52-04:00,exact,2026-07-13T19:44:33Z,https://www.akunacapital.com/careers/job/8018856/?gh_jid=8018856
Akuna Capital,"Software Engineer Intern - C# .NET Desktop, Summer 2027",Summer 2027,False,,Internship,,Software,"Chicago, IL",unknown,40,,C#; .NET; Git,2026-07-13T14:21:28-04:00,exact,2026-07-13T19:44:33Z,https://www.akunacapital.com/careers/job/8018886/?gh_jid=8018886
Akuna Capital,"Software Engineer Intern - Full Stack Web, Summer 2027",Summer 2027,False,,Internship,,Software,"Chicago, IL",unknown,40,,Python; TypeScript; JavaScript; React; Linux; Git,2026-07-13T14:21:34-04:00,exact,2026-07-13T19:44:33Z,https://www.akunacapital.com/careers/job/8018893/?gh_jid=8018893
Hudson River Trading,Software Engineering Internship (C++ or Python) – Summer 2027,Summer 2027,False,,Internship,,Software,"Austin, TX, United States; Chicago, Illinois, United States; London, United Kingdom; New York, NY, United States; Singapore",unknown,29,,Python; C++,2026-07-13T11:35:06-04:00,exact,2026-07-13T18:00:59Z,https://www.hudsonrivertrading.com/careers/job/?gh_jid=8052083
Tower Research Capital,Quantitative Developer Intern - Summer 2027,Summer 2027,False,,Internship,,Quant,"New York, Chicago",unknown,38,,Python; C++; Linux,2026-07-05T17:48:21-04:00,exact,2026-07-05T23:08:17Z,https://www.tower-research.com/open-positions/?gh_jid=8044334
IMC Trading,Software Engineer Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"Chicago, United States",unknown,,,Java; C++,2026-07-01T13:11:54-04:00,exact,2026-07-01T20:55:33Z,https://job-boards.eu.greenhouse.io/imc/jobs/4823924101
IMC Trading,Machine Learning Research Intern - Summer 2027 - Chicago,Summer 2027,False,,Internship,,Data & ML/AI,"Chicago, United States",unknown,,,Python; PyTorch; TensorFlow,2026-07-01T13:18:38-04:00,exact,2026-07-01T20:55:33Z,https://job-boards.eu.greenhouse.io/imc/jobs/4907430101
NVIDIA,"Applied Research Intern, NLP - Fall 2026",Fall 2026,False,,Internship,,Data & ML/AI,"US, CA, Santa Clara",unknown,1526,,Python; PyTorch,2026-07-01T00:00:00Z,date_only,2026-07-02T18:48:20Z,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Applied-Research-Intern--NLP---Fall-2026_JR2010488
Junior,Software Engineering Intern — Fall 2026,Fall 2026,False,,Internship,,Software,New York City,citizens-only,,$40/hr,TypeScript; JavaScript; LLMs,2026-06-30T18:51:50.247+00:00,exact,2026-07-13T11:18:44Z,https://jobs.ashbyhq.com/junior/23ee686b-d305-4ac9-860d-16c99ddb4891
Figure,Firmware Intern [Fall 2026],Fall 2026,False,,Internship,,Hardware,"San Jose, CA",unknown,4,$40–$45/hr,Python; C++,2026-06-22T14:13:34-04:00,exact,2026-06-30T12:14:22Z,https://job-boards.greenhouse.io/figureai/jobs/4691070006
Copart,Software Engineering Intern,Not stated,True,,Internship,,Software,"Dallas, TX - Headquarters",unknown,83,,Java; SQL; Spring; Kafka; Redis,2026-06-18T00:00:00Z,date_only,2026-07-16T07:39:11Z,https://copart.wd12.myworkdayjobs.com/copart/job/Dallas-TX---Headquarters/Software-Engineering-Intern_JR109441
SoloPulse,Software Engineer Intern/Co-Op - Fall 2026,Fall 2026,False,,Internship / Co-op,,Software,"Peachtree Corners, GA",unknown,,,Python; C++; PyTorch; CUDA,2026-06-16T18:53:22Z,exact,2026-06-30T12:14:22Z,https://jobs.lever.co/solopulseco/00fbde18-a387-4c9f-97d4-77059aec7b56
Anduril,2027 Mechanical Engineer Intern,Summer 2027,False,,Internship,,Hardware,"Atlanta, Georgia, United States; Boston, Massachusetts, United States; Broomfield, Colorado, United States; Colorado Springs, Colorado, United States; Costa Mesa, California, United States; Fort Collins, Colorado, United States; Irvine, California, United States; Reston, Virginia, United States; Seattle, Washington, United States",citizens-only,,,Computer Vision,2026-06-11T13:34:22-04:00,exact,2026-08-03T15:51:32Z,https://boards.greenhouse.io/andurilindustries/jobs/5153187007?gh_jid=5153187007
Anduril,2027 Manufacturing Engineer Intern,Summer 2027,False,,Internship,,Hardware,"Atlanta, Georgia, United States; Boston, Massachusetts, United States; Broomfield, Colorado, United States; Colorado Springs, Colorado, United States; Costa Mesa, California, United States; Fort Collins, Colorado, United States; Irvine, California, United States; Seattle, Washington, United States",citizens-only,,,Computer Vision,2026-06-11T13:51:24-04:00,exact,2026-08-03T15:51:32Z,https://boards.greenhouse.io/andurilindustries/jobs/5153218007?gh_jid=5153218007
Voloridge,Quantitative Developer Intern 2027,Summer 2027,False,,Internship,,Quant,"Jupiter, FL",unknown,,,Python; C++; C#; SQL,2026-06-11T09:46:12-04:00,exact,2026-07-20T10:59:21Z,https://job-boards.greenhouse.io/voloridgeinvestmentmanagement/jobs/4224862009
Anduril,2027 Software Engineer Intern,Summer 2027,False,,Internship,,Software,"Atlanta, Georgia, United States; Boston, Massachusetts, United States; Broomfield, Colorado, United States; Colorado Springs, Colorado, United States; Costa Mesa, California, United States; Fort Collins, Colorado, United States; Irvine, California, United States; Reston, Virginia, United States; Seattle, Washington, United States",citizens-only,,,Python; Java; C++; Rust; Computer Vision,2026-06-10T19:33:06-04:00,exact,2026-06-30T12:22:43Z,https://boards.greenhouse.io/andurilindustries/jobs/5148079007?gh_jid=5148079007
Beacon Software,Software Engineering Intern,Fall 2026,False,,Internship,,Software,"San Francisco, CA",unknown,,,Python; TypeScript; LLMs; PostgreSQL,2026-06-02T00:08:18.727+00:00,exact,2026-07-16T07:39:11Z,https://jobs.ashbyhq.com/beaconsoftware/2452d342-a069-4eda-adbe-9df296808ca1
Walleye Capital,Quantic – Quantitative Developer Intern (Summer 2027),Summer 2027,False,,Internship,,Quant,"Boston, MA",unknown,,,Python; PyTorch; TensorFlow; scikit-learn; LLMs; Linux,2026-06-01T07:17:40-04:00,exact,2026-06-30T12:14:22Z,https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4679168006
Amazon,"Software Development Engineer Intern, AWS Data Services - Fall 2026 (US)",Fall 2026,False,,Internship,,Data & ML/AI,"Seattle, Washington, USA",unknown,23139,,Python; Java; C++; C#; Rust; TypeScript; SQL; LLMs,2026-05-06T00:00:00Z,date_only,2026-06-30T17:50:48Z,https://www.amazon.jobs/en/jobs/10412530/software-development-engineer-intern-aws-data-services-fall-2026-us
Applied Materials,"2026 Fall Materials Engineering Co-op (TCAD Modeling) - Doctorate (Gloucester, MA)",Fall 2026,False,,Co-op,,Hardware,"Gloucester,MA",unknown,650,$41–$50/hr,,2026-04-01T00:00:00Z,date_only,2026-08-03T15:51:32Z,https://amat.wd1.myworkdayjobs.com/External/job/GloucesterMA/XMLNAME-2026-Fall-Materials-Engineering-Co-op---Doctorate--Gloucester--MA-_R2611503
Motorola,"Intern - Embedded Software, System, and Test Engineer - 2026",Fall 2026,False,,Internship,,Software,"Irvine, CA",citizens-only,191,,,2026-03-30T00:00:00Z,date_only,2026-07-01T20:55:33Z,https://motorolasolutions.wd5.myworkdayjobs.com/Careers/job/Irvine-CA/Intern---Embedded-Software--System--and-Test-Engineer---2026_R62372
Ellipsis Labs,Software Engineer - 2027 Interns,Summer 2027,False,,Internship,,Software,"New York, New York",unknown,,$10K per month,Python; Java; C++; Rust; TypeScript; JavaScript; React; Docker,2026-03-26T19:40:01.700+00:00,exact,2026-06-30T12:14:22Z,https://jobs.ashbyhq.com/ellipsislabs/02136b22-35b1-4b3d-8bef-567c3380a849
Alloy Enterprises,"Co-Op, Thermal Test Engineer, Fall 2026 (July-December)",Fall 2026,False,,Co-op,,Hardware,"Burlington, MA",citizens-only,,$23–$28/hr,Python; MATLAB,2026-03-25T21:04:53.149+00:00,exact,2026-08-07T00:29:47Z,https://jobs.ashbyhq.com/alloyenterprises/946e7ae1-d2ac-4889-a72a-268b0aeda9bd
Hermeus,Mechanical Engineering Intern  - Fall 2026,Fall 2026,False,,Internship,,Hardware,"Los Angeles, CA",citizens-only,,25–33 USD/hr,,2026-03-09T20:47:32Z,exact,2026-08-03T15:51:32Z,https://jobs.lever.co/hermeus/6b6afa4a-b37d-4033-ac3b-e6501a951b98
Hermeus,Flight Software Engineering Intern - Fall 2026,Fall 2026,False,,Internship,,Software,"Atlanta, GA",citizens-only,,25–33 USD/hr,C++,2026-03-04T23:43:47Z,exact,2026-06-30T12:14:22Z,https://jobs.lever.co/hermeus/51378fa0-0327-45fd-9420-b6e7d8b56440
SharkNinja,"Fall 2026: Mechanical Engineering Co-op,  Wearable & Biomedical Devices (September to December)",Fall 2026,False,,Co-op,,Hardware,"Needham, MA, United States",unknown,23,,Python; MATLAB,2026-02-05T10:34:47-05:00,exact,2026-08-26T19:16:32Z,https://job-boards.greenhouse.io/sharkninjaoperatingllc/jobs/4651641006
Amazon,"Robotics - Hardware Development Engineer Intern/Co-op - 2026 (Robotics, Mechanical, Electrical, Hardware Test, Reliability, Failure Analysis, Operations, and more)",Fall 2026,False,,Internship / Co-op,,Hardware,"Westboro, Massachusetts, USA",unknown,23139,,,2025-12-17T00:00:00Z,date_only,2026-08-03T15:51:32Z,https://www.amazon.jobs/en/jobs/3145033/robotics-hardware-development-engineer-intern-co-op-2026-robotics-mechanical-electrical-hardware-test-reliability-failure-analysis-operations-and-more
Amazon,"Robotics - Applied Scientist II Intern / Co-op - 2026 (Robotics, Manipulation, Perception, Motion Planning, Autonomous Mobile Robots, Computer Vision, Machine Learning, Controls, and more)",Fall 2026,False,,Internship / Co-op,,Data & ML/AI,"North Reading, Massachusetts, USA",unknown,23139,,Python; Java; C++; LLMs; Computer Vision,2025-10-08T00:00:00Z,date_only,2026-06-30T17:50:48Z,https://www.amazon.jobs/en/jobs/3104589/robotics-applied-scientist-ii-intern-co-op-2026-robotics-manipulation-perception-motion-planning-autonomous-mobile-robots-computer-vision-machine-learning-controls-and-more
